@relation 'adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Remove-R1'

@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {0,1}
@attribute Age numeric
@attribute Workclass {0,1,2,3,4,5,6,7}
@attribute Education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}

@data
2,2,1,0,1,0,0,35,0,0,23,0,Some-college
2,2,3,0,0,0,0,40,0,0,21,0,HS-grad
1,1,3,0,1,0,0,40,0,0,33,0,HS-grad
2,3,1,4,0,0,0,20,0,0,20,0,HS-grad
0,4,2,0,1,0,0,40,0,1,53,5,Some-college
0,9,2,0,1,0,0,40,4,0,35,0,HS-grad
2,8,3,0,0,0,0,55,0,0,31,0,Some-college
0,3,2,0,1,3103,0,43,0,1,40,0,Masters
0,5,0,0,0,0,0,48,0,1,37,3,Bachelors
1,1,1,0,1,0,0,40,0,0,37,0,Some-college
2,2,1,0,0,0,0,35,0,0,19,0,HS-grad
2,5,3,0,1,0,0,50,0,0,42,0,Masters
2,8,3,0,0,0,0,40,8,0,24,0,Some-college
1,4,5,4,0,0,0,50,18,0,35,0,Assoc-acdm
0,12,2,0,1,0,0,40,0,1,46,0,Some-college
2,3,1,0,0,0,0,40,20,0,25,0,HS-grad
0,1,2,0,1,0,0,40,21,0,39,1,HS-grad
2,6,1,4,1,0,0,20,0,0,20,0,HS-grad
4,3,3,0,1,0,0,20,0,0,76,1,Some-college
0,1,0,0,0,0,0,40,0,1,32,0,Bachelors
0,5,2,0,1,0,0,44,0,1,27,0,Assoc-voc
2,3,3,0,1,0,0,40,0,0,39,0,Some-college
2,9,3,4,0,0,0,40,0,0,22,0,Assoc-acdm
1,1,1,0,1,0,0,40,0,0,30,0,HS-grad
2,1,3,0,1,0,0,40,0,0,23,0,HS-grad
0,8,2,0,1,15024,0,40,0,1,47,0,HS-grad
0,2,4,0,1,0,0,40,32,0,59,0,HS-grad
2,1,5,0,1,0,0,45,0,0,24,0,HS-grad
2,4,4,0,0,0,0,40,0,0,59,3,HS-grad
0,12,2,0,1,0,0,40,0,1,52,4,Some-college
0,1,2,0,1,0,0,35,0,0,36,0,Bachelors
2,0,1,0,1,0,0,42,0,0,24,0,Bachelors
2,6,3,4,1,0,0,50,0,0,24,0,HS-grad
0,7,2,0,1,0,0,40,0,0,24,0,HS-grad
2,5,3,0,0,0,0,45,0,0,45,4,Masters
0,4,2,0,1,0,0,40,0,1,48,0,Bachelors
3,11,5,4,0,0,0,40,0,0,38,0,HS-grad
0,4,2,0,1,0,0,40,0,0,82,1,7th-8th
2,8,3,0,0,0,0,40,0,0,24,0,Bachelors
2,8,1,2,0,0,0,40,0,0,22,4,Some-college
0,8,0,0,0,0,0,40,0,1,57,5,Some-college
2,2,4,4,0,0,0,15,0,0,22,0,HS-grad
2,2,1,0,0,0,1719,20,0,0,18,0,11th
0,12,2,0,1,0,0,32,0,0,33,0,HS-grad
0,8,2,0,1,0,0,40,0,0,42,4,Some-college
0,1,2,0,1,0,0,40,0,0,33,0,HS-grad
2,5,3,0,0,0,0,38,0,0,32,0,Assoc-voc
3,2,3,0,0,0,0,25,0,0,29,0,HS-grad
2,12,3,3,0,99999,0,40,0,1,23,5,Some-college
0,4,2,0,1,0,0,50,0,0,24,0,Some-college
0,1,2,0,1,0,0,45,0,1,52,0,Masters
3,3,4,0,0,0,0,55,0,0,52,0,Some-college
2,5,3,0,1,0,0,43,38,0,25,0,Bachelors
2,2,3,0,1,0,0,40,0,0,20,0,11th
0,3,2,0,1,0,0,40,0,0,32,0,HS-grad
2,0,3,0,1,0,0,40,0,0,47,4,Masters
1,5,3,0,0,0,1340,45,0,0,32,1,Bachelors
2,3,3,0,1,0,0,40,0,1,29,2,Bachelors
0,5,2,0,1,0,0,36,0,1,50,4,Masters
4,10,5,4,1,0,0,40,0,0,43,0,HS-grad
2,5,1,0,0,0,0,7,0,0,17,4,11th
2,8,3,4,0,0,0,40,0,0,27,0,Bachelors
2,2,1,0,1,0,0,40,0,0,17,0,11th
1,8,3,0,0,0,0,40,0,0,56,5,HS-grad
0,1,2,0,1,0,0,44,0,0,38,0,HS-grad
0,5,2,0,1,0,0,35,0,1,47,5,Bachelors
0,3,2,0,1,0,0,40,0,0,22,0,Bachelors
0,1,2,0,1,0,0,40,0,1,57,0,Some-college
0,4,2,4,1,7688,0,65,0,1,45,4,Bachelors
2,6,3,4,0,0,0,50,0,0,24,0,HS-grad
0,8,2,0,1,0,0,45,0,1,38,0,Bachelors
2,1,1,0,1,0,0,40,0,0,32,0,HS-grad
0,4,2,0,1,0,0,38,0,1,48,5,Bachelors
0,3,2,0,1,0,0,60,0,1,49,0,Bachelors
1,5,5,0,1,0,0,50,0,0,43,1,Bachelors
0,2,2,0,1,0,0,40,0,0,54,4,HS-grad
0,1,2,4,1,0,0,40,0,1,46,0,Assoc-voc
0,5,2,0,1,0,0,20,0,0,53,0,Doctorate
5,8,3,0,0,0,0,40,0,0,47,0,Bachelors
1,0,3,0,0,0,0,40,0,1,36,3,Masters
0,1,2,0,1,0,0,50,0,0,51,0,10th
0,1,2,0,1,0,0,40,0,0,54,0,HS-grad
0,1,2,0,1,0,0,36,0,0,50,1,7th-8th
2,3,3,0,1,0,0,80,0,1,42,0,Some-college
4,8,3,0,0,0,0,50,0,0,48,0,Some-college
2,1,1,0,1,0,0,20,13,0,23,0,Assoc-acdm
0,4,2,0,1,0,0,50,0,0,45,1,Bachelors
3,10,1,0,1,0,0,25,29,0,34,0,HS-grad
0,8,1,0,0,0,0,38,0,0,49,0,Assoc-acdm
2,2,1,4,1,0,0,35,0,0,20,0,HS-grad
0,4,2,2,1,0,0,30,0,1,56,1,HS-grad
2,5,3,0,0,0,0,50,0,1,50,4,Masters
0,7,2,0,1,0,0,40,0,0,55,0,5th-6th
2,4,3,0,1,0,0,60,0,1,28,0,Assoc-voc
2,9,1,0,1,0,0,35,0,0,23,0,Some-college
0,12,2,0,1,0,0,50,0,0,31,5,Some-college
0,5,2,0,1,0,0,40,0,1,48,0,HS-grad
2,8,1,0,1,0,0,25,0,0,20,0,Some-college
0,4,2,0,1,0,0,40,0,1,40,0,Assoc-acdm
0,1,2,0,1,0,0,40,0,0,30,0,HS-grad
2,2,5,4,0,0,0,58,0,0,56,1,7th-8th
4,7,3,0,0,0,0,40,0,0,61,0,11th
0,10,2,0,1,0,0,42,0,0,45,0,HS-grad
0,1,2,3,1,0,0,55,0,0,23,0,9th
0,8,2,0,1,0,0,40,0,0,37,0,Assoc-voc
0,8,2,0,1,3103,0,40,0,1,41,0,Some-college
0,1,2,0,1,0,0,40,0,0,37,0,Some-college
2,4,5,0,0,0,0,38,0,0,28,0,Some-college
1,4,5,0,0,0,0,55,0,0,46,0,HS-grad
5,8,5,0,0,0,0,25,0,0,36,2,Some-college
2,5,3,0,0,0,0,63,0,1,61,4,Bachelors
0,8,2,0,1,0,0,39,0,0,64,0,HS-grad
0,2,2,0,1,0,0,40,0,1,34,4,Assoc-voc
0,4,2,0,1,0,0,40,0,1,37,4,Some-college
2,1,3,0,1,2597,0,40,0,0,29,0,HS-grad
0,5,2,0,1,0,0,40,0,1,31,0,Bachelors
2,4,4,0,0,0,0,60,0,1,24,0,Bachelors
1,4,3,0,0,0,0,46,0,0,43,0,Some-college
0,8,2,0,1,0,0,40,0,0,42,3,Some-college
2,2,3,0,1,0,0,40,0,0,25,5,Some-college
0,1,2,0,1,0,0,43,0,1,55,5,Some-college
0,2,2,1,1,0,0,35,19,0,22,0,HS-grad
2,5,1,0,1,0,0,40,0,1,24,0,11th
0,2,0,0,0,0,0,40,0,0,46,0,HS-grad
1,3,5,0,0,0,1380,40,0,0,32,0,Assoc-voc
1,4,3,0,1,0,0,40,0,1,37,3,HS-grad
0,3,2,0,1,0,0,55,0,1,29,0,Bachelors
0,1,2,0,1,0,0,30,0,0,36,1,HS-grad
1,4,3,0,1,27828,0,60,0,1,34,0,Masters
2,2,3,0,1,0,0,30,0,0,36,0,HS-grad
2,8,1,0,0,0,0,35,0,0,56,0,HS-grad
2,8,3,0,1,0,0,48,0,1,52,3,HS-grad
0,3,2,0,1,0,0,50,0,0,50,1,HS-grad
2,6,1,0,1,0,0,45,0,0,21,0,11th
4,8,3,0,0,0,0,40,0,0,61,5,HS-grad
2,7,3,4,0,0,0,15,0,0,46,0,HS-grad
2,6,1,0,1,0,0,44,0,0,40,0,HS-grad
2,8,3,0,0,0,0,40,0,0,18,0,Some-college
1,6,5,0,1,0,0,40,0,0,39,0,HS-grad
2,6,3,0,1,0,0,40,0,0,23,1,11th
0,1,2,0,1,0,0,40,0,1,30,0,HS-grad
0,1,0,0,0,4386,0,40,0,1,44,0,Assoc-voc
2,2,3,0,1,0,0,45,0,0,20,0,HS-grad
2,4,3,0,0,2174,0,40,0,0,43,0,Some-college
1,1,3,0,1,0,0,40,0,0,56,0,Some-college
1,3,3,0,0,0,0,40,0,0,28,0,Some-college
4,8,5,0,0,0,0,52,0,0,53,0,Bachelors
2,5,3,0,0,0,0,15,0,0,66,0,Some-college
4,1,5,0,0,0,0,5,0,0,77,0,HS-grad
0,9,2,0,1,0,0,60,0,1,41,2,Some-college
4,2,5,0,0,0,0,28,0,0,72,0,HS-grad
0,2,2,0,1,0,0,30,0,0,80,1,HS-grad
0,4,2,0,1,0,0,55,0,1,48,2,Some-college
2,6,1,0,0,0,0,12,0,0,18,0,11th
0,2,0,0,0,0,0,10,0,0,38,0,HS-grad
0,5,2,0,1,0,0,45,0,0,39,0,Masters
1,4,3,0,0,3325,0,45,0,0,56,0,Some-college
0,1,2,0,1,0,1902,40,0,1,43,0,HS-grad
0,1,2,0,1,0,0,45,0,1,41,0,Assoc-voc
1,2,3,0,1,0,0,50,0,0,31,0,Some-college
0,4,2,0,1,0,0,45,0,1,53,2,HS-grad
0,8,0,4,0,0,1848,40,0,1,43,3,HS-grad
2,5,4,0,0,0,0,40,0,0,27,0,Prof-school
2,4,3,0,0,0,1974,40,0,0,39,0,Bachelors
0,5,2,0,1,0,0,40,0,1,41,5,Some-college
2,3,3,0,1,0,0,50,0,0,34,0,HS-grad
2,4,3,0,0,0,0,40,0,0,25,0,Bachelors
2,8,1,0,0,0,0,8,0,0,19,5,Some-college
2,7,1,0,0,0,0,40,0,0,20,0,HS-grad
1,5,3,0,0,0,0,45,0,0,45,5,Masters
2,2,3,4,1,0,0,35,0,0,32,0,Some-college
3,3,3,0,0,0,0,40,0,0,26,0,Bachelors
0,1,2,0,1,0,0,50,0,1,33,0,Assoc-voc
2,8,1,0,0,0,0,20,0,0,18,1,11th
0,3,0,0,0,0,0,40,0,1,33,1,Bachelors
0,8,2,0,1,0,0,40,0,0,30,0,HS-grad
3,10,5,0,0,0,0,70,0,0,40,0,10th
2,3,3,0,1,0,2339,40,36,0,37,0,HS-grad
1,12,3,0,0,0,0,40,0,0,50,0,11th
0,5,2,0,1,0,0,40,0,1,50,0,Bachelors
0,5,2,0,1,7298,0,48,0,1,29,0,Prof-school
2,8,3,0,1,0,1617,35,0,0,41,0,Some-college
0,5,2,1,1,0,0,40,0,1,30,4,Masters
2,4,1,1,0,0,0,40,0,0,33,0,Some-college
0,4,2,0,1,0,0,40,0,1,46,5,Some-college
2,2,3,0,0,0,0,40,0,0,22,0,HS-grad
0,2,0,0,0,0,0,30,0,0,33,0,HS-grad
2,7,1,4,1,0,0,40,0,0,20,0,HS-grad
0,0,2,0,1,0,0,40,0,0,26,0,Some-college
0,5,2,0,1,0,0,40,0,1,37,4,Masters
2,2,1,0,1,0,0,15,0,0,18,0,11th
2,6,1,0,0,0,0,15,0,0,17,0,10th
0,8,0,0,0,0,0,40,0,1,52,0,HS-grad
0,7,2,0,1,0,0,40,0,1,39,0,HS-grad
0,5,2,0,1,0,0,60,0,0,40,0,Some-college
0,4,0,0,0,99999,0,50,0,1,41,1,Masters
0,6,2,0,1,0,0,40,0,0,60,0,12th
1,4,3,0,0,0,0,40,24,0,31,0,Some-college
2,4,3,0,1,0,0,40,3,0,23,0,Bachelors
2,3,1,0,0,0,0,20,0,0,21,0,Some-college
2,5,3,0,1,0,0,40,0,1,32,0,Bachelors
1,8,3,0,0,0,0,40,0,0,58,0,HS-grad
2,12,1,0,1,0,0,40,0,0,21,0,Some-college
2,7,1,0,1,0,0,40,20,0,19,0,HS-grad
0,5,2,0,1,7688,0,50,0,1,48,4,Masters
0,8,0,0,0,0,0,36,0,1,42,0,HS-grad
2,6,4,0,1,0,0,40,0,0,23,0,Some-college
0,8,2,0,1,0,0,50,0,0,56,0,HS-grad
0,3,2,0,1,0,0,48,0,0,38,1,HS-grad
1,7,3,0,1,0,0,40,0,0,41,0,HS-grad
0,7,2,0,1,0,0,48,0,0,64,0,HS-grad
2,2,3,0,0,0,0,75,0,0,19,0,Some-college
2,10,3,4,1,0,0,40,0,0,47,0,HS-grad
1,8,3,0,0,0,0,40,0,0,25,3,Assoc-acdm
1,4,5,4,0,0,0,45,0,0,44,1,Assoc-acdm
1,8,3,0,0,0,0,45,0,0,50,0,HS-grad
0,4,2,0,1,0,0,45,0,1,49,3,Bachelors
2,8,1,0,0,0,0,35,0,0,31,0,Some-college
0,5,2,4,1,0,0,40,0,1,46,4,Bachelors
2,9,1,0,1,0,0,40,0,0,20,1,Some-college
1,4,5,0,0,0,0,40,0,0,26,0,HS-grad
0,3,2,0,1,4508,0,35,0,0,34,0,Bachelors
0,4,2,0,1,0,0,50,0,0,45,1,HS-grad
2,2,3,4,0,0,0,48,0,0,28,0,Assoc-voc
0,4,2,0,1,0,0,45,0,1,49,2,Assoc-acdm
2,3,1,0,0,0,0,35,0,0,45,0,HS-grad
2,3,1,4,0,0,0,16,0,0,17,0,HS-grad
1,8,5,0,0,0,0,35,0,0,36,0,HS-grad
2,1,5,4,0,0,0,40,0,0,44,0,Masters
2,4,3,0,0,0,0,35,0,0,30,0,Bachelors
2,1,3,0,1,0,0,40,0,0,20,0,11th
0,4,2,1,1,0,0,40,7,0,54,0,Prof-school
2,4,3,0,1,0,0,75,0,1,26,1,10th
0,3,2,0,1,0,0,50,0,0,45,0,Bachelors
0,5,2,0,1,0,0,56,0,0,46,4,Masters
0,3,2,0,1,0,0,40,0,0,41,4,Bachelors
1,5,5,0,0,0,0,45,0,0,41,0,Prof-school
2,1,3,4,1,0,0,50,0,0,54,0,7th-8th
0,5,2,0,1,0,0,60,0,0,46,4,Bachelors
1,7,4,0,0,0,0,40,32,0,54,0,5th-6th
2,7,1,0,1,0,0,40,0,0,45,0,HS-grad
2,4,3,0,0,0,0,60,0,0,25,0,Bachelors
1,5,5,0,0,0,0,40,0,1,47,0,Masters
2,7,1,0,0,0,0,35,0,0,19,0,Some-college
0,5,2,0,1,0,0,40,0,0,24,0,Bachelors
2,2,1,0,0,0,0,40,0,0,26,0,HS-grad
2,4,3,0,1,0,0,30,0,0,26,0,Bachelors
0,9,2,0,1,0,0,75,0,0,44,1,Some-college
1,5,4,0,0,0,0,50,0,1,50,0,Bachelors
1,3,3,0,1,0,0,50,0,0,35,0,Some-college
3,8,5,4,0,0,0,40,0,0,48,4,Masters
2,7,3,0,1,0,0,40,0,0,23,0,Some-college
2,6,1,0,1,0,0,5,0,0,18,0,11th
2,2,1,0,1,0,0,20,0,0,21,0,Some-college
2,7,5,0,0,0,0,40,0,0,20,0,9th
2,3,1,0,1,0,0,30,0,0,24,0,Assoc-acdm
2,2,5,4,0,0,0,40,0,0,37,0,11th
0,1,2,0,1,0,0,40,22,1,54,1,Some-college
0,1,2,0,1,0,0,45,0,0,37,0,11th
1,5,3,0,0,4650,0,40,0,0,62,0,Some-college
1,4,5,0,0,0,0,20,0,0,35,0,HS-grad
2,8,1,0,0,0,0,17,0,0,18,0,HS-grad
1,1,1,0,1,0,0,40,21,0,29,0,HS-grad
0,3,2,0,1,7298,0,40,8,1,42,0,HS-grad
0,4,2,0,1,0,0,60,0,0,43,2,Some-college
3,8,5,4,0,0,0,40,0,0,49,0,HS-grad
2,1,3,0,1,0,0,40,0,0,26,4,HS-grad
2,2,3,0,1,0,0,40,20,0,32,0,5th-6th
0,5,2,0,1,0,0,40,0,1,33,4,Masters
1,1,3,0,1,0,0,45,0,0,33,0,HS-grad
4,1,3,0,1,0,0,55,0,0,65,0,HS-grad
0,4,2,0,1,0,0,50,0,1,43,0,Masters
2,10,1,0,1,0,0,40,0,0,23,0,HS-grad
3,3,3,0,1,0,0,36,0,0,55,0,HS-grad
5,7,5,1,0,0,0,40,15,0,54,0,Assoc-acdm
1,0,3,0,0,0,0,40,0,0,46,3,Assoc-voc
5,5,3,0,1,0,0,4,0,1,77,5,Doctorate
2,2,3,0,0,0,0,32,0,0,29,0,HS-grad
1,12,5,0,0,0,0,23,0,0,47,0,Some-college
1,3,5,0,0,0,0,35,0,0,51,0,11th
0,1,2,0,1,0,0,40,0,0,41,0,HS-grad
2,1,3,0,1,0,0,40,0,0,35,5,Assoc-voc
2,4,1,0,0,4787,0,60,0,1,24,0,Masters
2,2,3,0,1,0,0,37,0,0,28,0,Some-college
0,3,2,0,1,0,0,40,0,0,32,0,Bachelors
1,2,3,0,0,0,0,36,0,0,24,0,Some-college
4,11,5,4,0,0,0,20,0,0,65,0,HS-grad
0,5,2,0,1,0,0,30,0,1,44,1,Masters
2,5,3,0,1,0,0,52,0,0,31,0,Bachelors
0,4,2,0,1,0,0,40,0,1,62,5,Bachelors
2,4,3,0,1,0,0,40,0,0,28,0,Bachelors
0,3,2,0,1,0,0,55,0,1,35,0,HS-grad
2,0,3,0,1,0,0,40,0,0,25,0,HS-grad
0,1,2,4,1,0,0,40,0,0,35,0,HS-grad
2,3,1,4,0,0,0,40,0,0,24,0,Bachelors
2,8,4,0,0,0,0,40,0,0,22,0,Assoc-acdm
2,3,1,0,0,0,0,18,0,0,18,0,11th
2,0,3,0,1,0,0,40,0,0,27,0,HS-grad
2,2,1,0,0,0,0,40,0,0,27,0,Some-college
4,5,5,0,1,0,0,60,0,1,68,0,Prof-school
0,3,2,0,1,0,0,25,0,0,23,0,Some-college
2,8,1,0,0,0,0,50,0,0,39,0,Bachelors
0,8,2,0,1,0,0,40,0,1,26,0,Bachelors
2,5,3,0,1,0,0,40,0,1,43,4,Prof-school
1,4,5,0,1,0,0,30,0,0,55,2,Assoc-voc
0,10,2,0,1,2414,0,40,0,0,90,0,HS-grad
0,12,2,0,1,0,0,45,0,1,43,4,Bachelors
0,3,2,0,1,0,0,55,0,0,35,0,Bachelors
0,5,2,0,1,0,0,45,0,1,35,4,Masters
2,7,3,0,0,0,2001,40,20,0,25,0,HS-grad
0,4,2,0,1,0,0,60,0,1,57,4,Masters
2,3,5,0,0,0,0,25,0,0,19,0,11th
2,8,3,0,1,0,0,40,0,0,23,0,HS-grad
2,8,3,0,0,0,0,40,0,0,24,0,Bachelors
2,2,1,0,0,0,0,40,0,0,22,0,Assoc-acdm
2,4,3,0,0,0,0,40,0,0,36,5,Bachelors
0,1,2,0,1,0,2057,60,0,0,55,1,HS-grad
2,2,1,0,1,0,0,30,0,0,21,0,Some-college
2,2,1,0,1,0,0,36,20,0,17,0,7th-8th
0,4,2,0,1,0,0,53,0,1,34,3,Bachelors
6,7,2,4,1,0,0,40,0,0,30,0,HS-grad
0,10,2,4,1,7298,0,50,0,1,33,0,Some-college
0,4,2,0,1,0,1977,60,0,1,40,0,Bachelors
2,9,3,0,0,0,0,40,0,0,39,0,Some-college
2,10,1,0,1,0,0,45,0,0,32,0,HS-grad
4,3,3,0,0,0,0,22,0,0,65,0,Some-college
0,1,2,0,1,0,1740,60,0,0,42,0,HS-grad
1,1,3,0,1,0,0,40,0,0,34,5,HS-grad
2,5,1,0,1,0,0,40,0,0,23,4,Bachelors
0,5,2,0,1,0,0,40,4,0,42,0,Assoc-voc
2,8,3,0,0,0,0,40,0,0,31,0,Some-college
2,1,5,0,1,0,0,50,0,0,21,0,HS-grad
0,8,0,0,0,0,0,30,0,0,28,0,HS-grad
0,5,0,0,0,0,0,40,0,1,27,0,Some-college
3,12,3,0,1,0,1980,35,0,0,37,4,HS-grad
0,2,2,0,1,0,0,31,0,0,45,0,HS-grad
0,7,2,0,1,0,1628,40,0,0,52,0,12th
0,9,2,0,1,0,0,60,0,0,49,1,HS-grad
2,2,3,4,0,2977,0,55,0,0,23,0,HS-grad
2,7,1,0,1,4416,0,53,0,0,20,0,HS-grad
1,4,3,0,1,0,0,50,0,0,44,0,Masters
2,2,3,0,1,0,0,40,0,0,41,0,Assoc-acdm
2,3,3,0,1,0,0,55,0,0,23,0,Some-college
0,5,2,0,1,15024,0,40,0,1,33,0,Masters
2,4,5,0,1,0,0,15,0,0,26,1,Some-college
2,2,3,4,1,0,0,40,0,0,43,0,11th
2,3,1,0,0,0,0,40,0,0,19,0,HS-grad
0,4,2,0,1,0,0,40,0,0,33,4,Masters
0,4,2,0,1,0,0,45,0,0,34,4,Bachelors
1,4,3,0,0,0,0,40,0,0,45,0,Bachelors
2,3,1,0,0,0,0,15,0,0,17,0,12th
0,1,2,0,1,0,0,40,0,0,52,1,11th
0,5,2,0,1,0,0,45,0,0,56,0,Some-college
2,4,1,0,1,0,0,41,0,0,36,2,HS-grad
0,5,2,0,1,15024,0,55,0,1,40,0,Prof-school
1,6,3,0,0,0,0,40,12,0,62,0,7th-8th
0,1,2,0,1,0,0,40,0,0,37,0,HS-grad
3,2,5,0,0,0,0,35,12,0,57,1,5th-6th
2,2,1,0,1,0,0,20,0,0,18,0,11th
0,1,2,3,1,0,0,40,20,0,30,0,11th
1,4,5,0,0,0,0,45,0,0,42,0,Some-college
0,3,2,0,1,15024,0,45,0,1,61,0,HS-grad
5,7,3,4,1,0,0,40,0,0,35,0,Assoc-voc
0,12,2,0,1,7688,0,50,0,1,45,3,Bachelors
2,5,3,0,1,0,0,50,0,1,31,0,Bachelors
2,4,3,0,0,0,0,60,0,1,40,0,Bachelors
0,8,0,0,0,0,0,40,0,1,58,0,HS-grad
0,8,0,0,0,0,0,40,0,1,42,0,Bachelors
0,9,2,0,1,0,0,45,0,0,58,0,HS-grad
0,1,2,0,1,0,0,60,0,0,36,1,Some-college
0,6,2,0,1,0,0,40,0,0,26,0,HS-grad
2,1,3,0,1,0,0,40,0,0,56,0,HS-grad
0,1,2,0,1,0,0,45,0,1,43,0,Bachelors
1,5,5,4,0,0,0,40,0,0,35,3,Assoc-acdm
0,5,2,4,1,0,0,60,0,1,51,5,HS-grad
0,3,2,0,1,0,0,70,0,0,54,1,HS-grad
1,3,3,0,0,0,0,40,0,0,21,0,Some-college
2,1,1,0,1,0,0,40,0,0,27,0,HS-grad
0,1,2,0,1,0,0,45,0,0,26,0,HS-grad
0,5,2,0,1,0,0,30,0,0,43,0,Assoc-acdm
0,12,2,0,1,5013,0,50,0,0,46,4,HS-grad
0,1,2,0,1,0,0,20,0,0,64,1,HS-grad
0,4,2,0,1,0,0,50,0,1,37,0,Bachelors
2,0,1,0,1,0,0,45,0,0,31,0,Assoc-acdm
0,3,2,0,1,0,1977,50,0,1,57,2,Masters
2,3,1,0,0,0,0,25,0,0,18,0,11th
0,10,2,0,1,0,0,40,0,0,22,0,HS-grad
0,5,2,0,1,15024,0,45,0,1,47,0,Masters
0,1,2,0,1,0,0,40,0,0,40,0,5th-6th
0,5,2,0,1,0,0,50,0,1,46,0,Bachelors
1,2,5,0,0,0,0,50,0,0,52,0,Some-college
0,5,2,0,1,15024,0,50,0,1,47,0,Prof-school
0,5,2,0,1,15024,0,60,0,1,39,0,Prof-school
0,1,2,0,1,7298,0,40,0,1,53,0,Some-college
3,1,5,0,1,0,0,40,0,1,47,0,HS-grad
0,10,2,0,1,0,0,50,0,0,64,2,10th
1,2,3,0,0,0,0,48,16,0,47,1,HS-grad
0,3,2,0,1,0,0,40,0,1,30,1,Some-college
0,3,2,0,1,0,0,55,0,1,46,0,Bachelors
2,7,3,0,1,0,0,40,0,0,48,0,Masters
2,7,5,0,1,0,0,40,20,0,31,0,9th
0,4,2,0,1,0,0,40,0,0,36,4,HS-grad
5,5,3,3,1,0,0,60,2,1,35,0,Doctorate
3,2,5,0,0,0,0,40,0,0,31,0,10th
1,8,5,0,0,0,0,38,0,0,37,0,Some-college
1,3,5,0,1,0,0,40,0,0,52,1,Assoc-acdm
1,8,3,0,0,0,0,43,0,0,49,0,Some-college
0,10,2,0,1,0,0,15,0,0,68,1,Masters
2,2,1,0,1,0,0,40,0,0,26,0,Some-college
2,8,1,0,0,0,0,40,0,0,25,0,HS-grad
0,1,2,0,1,0,0,40,0,0,40,0,Assoc-voc
2,4,3,0,1,0,0,40,0,0,47,0,Bachelors
2,1,1,0,1,0,0,40,0,0,21,0,Some-college
0,4,2,0,1,0,0,40,0,1,36,2,Some-college
2,6,1,0,1,0,0,40,0,0,21,0,HS-grad
2,1,1,0,1,0,0,40,0,0,29,0,HS-grad
0,4,2,0,1,0,0,70,0,0,32,0,HS-grad
5,1,3,4,1,0,0,40,0,0,47,4,11th
2,12,3,0,1,0,0,40,0,0,30,0,HS-grad
2,2,1,0,1,0,0,30,0,0,20,0,Some-college
0,1,2,0,1,0,1485,40,0,1,50,5,HS-grad
0,10,2,0,1,0,0,40,0,1,57,0,HS-grad
2,9,3,0,1,0,0,53,0,0,23,0,HS-grad
2,3,1,1,0,0,0,20,0,0,18,0,HS-grad
3,1,3,4,1,0,0,40,0,0,57,0,5th-6th
2,2,5,0,0,0,0,40,0,0,37,0,10th
0,4,2,0,1,0,1672,40,0,0,33,0,Bachelors
0,5,2,0,1,7298,0,40,0,1,36,0,Bachelors
2,1,1,0,1,0,0,30,0,0,18,0,HS-grad
2,10,3,0,1,0,0,40,0,0,38,0,HS-grad
2,5,3,0,1,0,0,50,0,0,27,0,Masters
0,5,2,0,1,15024,0,40,0,1,50,5,Doctorate
0,5,0,0,0,0,0,20,0,0,64,4,HS-grad
3,3,3,0,1,0,0,40,0,0,36,0,10th
0,5,2,0,1,7688,0,40,0,1,44,4,Masters
2,3,1,0,0,0,0,22,0,0,19,0,Some-college
0,2,2,0,1,0,0,24,0,0,63,0,Some-college
0,3,2,0,1,7688,0,60,0,1,43,0,HS-grad
2,0,5,0,0,0,0,40,0,0,28,0,Some-college
2,1,3,0,1,0,0,43,0,0,36,0,HS-grad
2,8,1,0,0,2174,0,40,0,0,25,0,HS-grad
0,1,2,0,1,0,0,40,0,0,40,1,HS-grad
