@relation 'adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Remove-R2'

@attribute Education {13,9,6,8,10,11,12,4,3,7,14,1,5,15,2,0}
@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {0,1}
@attribute Age numeric
@attribute Workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}

@data
8,2,3,1,0,0,0,0,40,20,0,25,Private
8,0,1,2,0,1,0,0,40,21,0,39,Self-emp-not-inc
8,2,6,1,4,1,0,0,20,0,0,20,Private
9,4,3,3,0,1,0,0,20,0,0,76,Self-emp-not-inc
13,0,1,0,0,0,0,0,40,0,1,32,Private
12,0,5,2,0,1,0,0,44,0,1,27,Private
9,2,3,3,0,1,0,0,40,0,0,39,Private
11,2,9,3,4,0,0,0,40,0,0,22,Private
8,1,1,1,0,1,0,0,40,0,0,30,Private
8,2,1,3,0,1,0,0,40,0,0,23,Private
8,0,8,2,0,1,15024,0,40,0,1,47,Private
8,0,2,4,0,1,0,0,40,32,0,59,Private
8,2,1,5,0,1,0,0,45,0,0,24,Private
8,2,4,4,0,0,0,0,40,0,0,59,Federal-gov
9,0,12,2,0,1,0,0,40,0,1,52,Local-gov
13,0,1,2,0,1,0,0,35,0,0,36,Private
13,2,0,1,0,1,0,0,42,0,0,24,Private
8,2,6,3,4,1,0,0,50,0,0,24,Private
8,0,7,2,0,1,0,0,40,0,0,24,Private
14,2,5,3,0,0,0,0,45,0,0,45,Local-gov
13,0,4,2,0,1,0,0,40,0,1,48,Private
8,3,11,5,4,0,0,0,40,0,0,38,Private
3,0,4,2,0,1,0,0,40,0,0,82,Self-emp-not-inc
13,2,8,3,0,0,0,0,40,0,0,24,Private
9,2,8,1,2,0,0,0,40,0,0,22,Local-gov
9,0,8,0,0,0,0,0,40,0,1,57,State-gov
8,2,2,4,4,0,0,0,15,0,0,22,Private
6,2,2,1,0,0,0,1719,20,0,0,18,Private
8,0,12,2,0,1,0,0,32,0,0,33,Private
9,0,8,2,0,1,0,0,40,0,0,42,Local-gov
8,0,1,2,0,1,0,0,40,0,0,33,Private
12,2,5,3,0,0,0,0,38,0,0,32,Private
8,3,2,3,0,0,0,0,25,0,0,29,Private
9,2,12,3,3,0,99999,0,40,0,1,23,State-gov
9,0,4,2,0,1,0,0,50,0,0,24,Private
14,0,1,2,0,1,0,0,45,0,1,52,Private
9,3,3,4,0,0,0,0,55,0,0,52,Private
13,2,5,3,0,1,0,0,43,38,0,25,Private
6,2,2,3,0,1,0,0,40,0,0,20,Private
8,0,3,2,0,1,0,0,40,0,0,32,Private
14,2,0,3,0,1,0,0,40,0,0,47,Local-gov
13,1,5,3,0,0,0,1340,45,0,0,32,Self-emp-not-inc
13,2,3,3,0,1,0,0,40,0,1,29,Self-emp-inc
14,0,5,2,0,1,0,0,36,0,1,50,Local-gov
8,4,10,5,4,1,0,0,40,0,0,43,Private
6,2,5,1,0,0,0,0,7,0,0,17,Local-gov
13,2,8,3,4,0,0,0,40,0,0,27,Private
6,2,2,1,0,1,0,0,40,0,0,17,Private
8,1,8,3,0,0,0,0,40,0,0,56,State-gov
8,0,1,2,0,1,0,0,44,0,0,38,Private
13,0,5,2,0,1,0,0,35,0,1,47,State-gov
13,0,3,2,0,1,0,0,40,0,0,22,Private
9,0,1,2,0,1,0,0,40,0,1,57,Private
13,0,4,2,4,1,7688,0,65,0,1,45,Local-gov
8,2,6,3,4,0,0,0,50,0,0,24,Private
13,0,8,2,0,1,0,0,45,0,1,38,Private
8,2,1,1,0,1,0,0,40,0,0,32,Private
13,0,4,2,0,1,0,0,38,0,1,48,State-gov
13,0,3,2,0,1,0,0,60,0,1,49,Private
13,1,5,5,0,1,0,0,50,0,0,43,Self-emp-not-inc
8,0,2,2,0,1,0,0,40,0,0,54,Local-gov
12,0,1,2,4,1,0,0,40,0,1,46,Private
15,0,5,2,0,1,0,0,20,0,0,53,Private
13,5,8,3,0,0,0,0,40,0,0,47,Private
14,1,0,3,0,0,0,0,40,0,1,36,Federal-gov
5,0,1,2,0,1,0,0,50,0,0,51,Private
8,0,1,2,0,1,0,0,40,0,0,54,Private
3,0,1,2,0,1,0,0,36,0,0,50,Self-emp-not-inc
9,2,3,3,0,1,0,0,80,0,1,42,Private
9,4,8,3,0,0,0,0,50,0,0,48,Private
11,2,1,1,0,1,0,0,20,13,0,23,Private
13,0,4,2,0,1,0,0,50,0,0,45,Self-emp-not-inc
8,3,10,1,0,1,0,0,25,29,0,34,Private
11,0,8,1,0,0,0,0,38,0,0,49,Private
8,2,2,1,4,1,0,0,35,0,0,20,Private
8,0,4,2,2,1,0,0,30,0,1,56,Self-emp-not-inc
14,2,5,3,0,0,0,0,50,0,1,50,Local-gov
2,0,7,2,0,1,0,0,40,0,0,55,Private
12,2,4,3,0,1,0,0,60,0,1,28,Private
9,2,9,1,0,1,0,0,35,0,0,23,Private
9,0,12,2,0,1,0,0,50,0,0,31,State-gov
8,0,5,2,0,1,0,0,40,0,1,48,Private
9,2,8,1,0,1,0,0,25,0,0,20,Private
11,0,4,2,0,1,0,0,40,0,1,40,Private
8,0,1,2,0,1,0,0,40,0,0,30,Private
3,2,2,5,4,0,0,0,58,0,0,56,Self-emp-not-inc
6,4,7,3,0,0,0,0,40,0,0,61,Private
8,0,10,2,0,1,0,0,42,0,0,45,Private
4,0,1,2,3,1,0,0,55,0,0,23,Private
12,0,8,2,0,1,0,0,40,0,0,37,Private
9,0,8,2,0,1,3103,0,40,0,1,41,Private
9,0,1,2,0,1,0,0,40,0,0,37,Private
9,2,4,5,0,0,0,0,38,0,0,28,Private
8,1,4,5,0,0,0,0,55,0,0,46,Private
9,5,8,5,0,0,0,0,25,0,0,36,Self-emp-inc
13,2,5,3,0,0,0,0,63,0,1,61,Local-gov
8,0,8,2,0,1,0,0,39,0,0,64,Private
12,0,2,2,0,1,0,0,40,0,1,34,Local-gov
9,0,4,2,0,1,0,0,40,0,1,37,Local-gov
8,2,1,3,0,1,2597,0,40,0,0,29,Private
13,0,5,2,0,1,0,0,40,0,1,31,Private
13,2,4,4,0,0,0,0,60,0,1,24,Private
9,1,4,3,0,0,0,0,46,0,0,43,Private
9,0,8,2,0,1,0,0,40,0,0,42,Federal-gov
9,2,2,3,0,1,0,0,40,0,0,25,State-gov
9,0,1,2,0,1,0,0,43,0,1,55,State-gov
8,0,2,2,1,1,0,0,35,19,0,22,Private
6,2,5,1,0,1,0,0,40,0,1,24,Private
8,0,2,0,0,0,0,0,40,0,0,46,Private
12,1,3,5,0,0,0,1380,40,0,0,32,Private
8,1,4,3,0,1,0,0,40,0,1,37,Federal-gov
13,0,3,2,0,1,0,0,55,0,1,29,Private
8,0,1,2,0,1,0,0,30,0,0,36,Self-emp-not-inc
14,1,4,3,0,1,27828,0,60,0,1,34,Private
8,2,2,3,0,1,0,0,30,0,0,36,Private
8,2,8,1,0,0,0,0,35,0,0,56,Private
8,2,8,3,0,1,0,0,48,0,1,52,Federal-gov
8,0,3,2,0,1,0,0,50,0,0,50,Self-emp-not-inc
6,2,6,1,0,1,0,0,45,0,0,21,Private
8,4,8,3,0,0,0,0,40,0,0,61,State-gov
8,2,7,3,4,0,0,0,15,0,0,46,Private
8,2,6,1,0,1,0,0,44,0,0,40,Private
9,2,8,3,0,0,0,0,40,0,0,18,Private
8,1,6,5,0,1,0,0,40,0,0,39,Private
6,2,6,3,0,1,0,0,40,0,0,23,Self-emp-not-inc
8,0,1,2,0,1,0,0,40,0,1,30,Private
12,0,1,0,0,0,4386,0,40,0,1,44,Private
8,2,2,3,0,1,0,0,45,0,0,20,Private
9,2,4,3,0,0,2174,0,40,0,0,43,Private
9,1,1,3,0,1,0,0,40,0,0,56,Private
9,1,3,3,0,0,0,0,40,0,0,28,Private
13,4,8,5,0,0,0,0,52,0,0,53,Private
9,2,5,3,0,0,0,0,15,0,0,66,Private
8,4,1,5,0,0,0,0,5,0,0,77,Private
9,0,9,2,0,1,0,0,60,0,1,41,Self-emp-inc
8,4,2,5,0,0,0,0,28,0,0,72,Private
8,0,2,2,0,1,0,0,30,0,0,80,Self-emp-not-inc
9,0,4,2,0,1,0,0,55,0,1,48,Self-emp-inc
6,2,6,1,0,0,0,0,12,0,0,18,Private
8,0,2,0,0,0,0,0,10,0,0,38,Private
14,0,5,2,0,1,0,0,45,0,0,39,Private
9,1,4,3,0,0,3325,0,45,0,0,56,Private
8,0,1,2,0,1,0,1902,40,0,1,43,Private
12,0,1,2,0,1,0,0,45,0,1,41,Private
9,1,2,3,0,1,0,0,50,0,0,31,Private
8,0,4,2,0,1,0,0,45,0,1,53,Self-emp-inc
8,0,8,0,4,0,0,1848,40,0,1,43,Federal-gov
10,2,5,4,0,0,0,0,40,0,0,27,Private
13,2,4,3,0,0,0,1974,40,0,0,39,Private
9,0,5,2,0,1,0,0,40,0,1,41,State-gov
8,2,3,3,0,1,0,0,50,0,0,34,Private
13,2,4,3,0,0,0,0,40,0,0,25,Private
9,2,8,1,0,0,0,0,8,0,0,19,State-gov
8,2,7,1,0,0,0,0,40,0,0,20,Private
14,1,5,3,0,0,0,0,45,0,0,45,State-gov
9,2,2,3,4,1,0,0,35,0,0,32,Private
13,3,3,3,0,0,0,0,40,0,0,26,Private
12,0,1,2,0,1,0,0,50,0,1,33,Private
6,2,8,1,0,0,0,0,20,0,0,18,Self-emp-not-inc
13,0,3,0,0,0,0,0,40,0,1,33,Self-emp-not-inc
8,0,8,2,0,1,0,0,40,0,0,30,Private
5,3,10,5,0,0,0,0,70,0,0,40,Private
8,2,3,3,0,1,0,2339,40,36,0,37,Private
6,1,12,3,0,0,0,0,40,0,0,50,Private
13,0,5,2,0,1,0,0,40,0,1,50,Private
10,0,5,2,0,1,7298,0,48,0,1,29,Private
9,2,8,3,0,1,0,1617,35,0,0,41,Private
14,0,5,2,1,1,0,0,40,0,1,30,Local-gov
9,2,4,1,1,0,0,0,40,0,0,33,Private
9,0,4,2,0,1,0,0,40,0,1,46,State-gov
8,2,2,3,0,0,0,0,40,0,0,22,Private
8,0,2,0,0,0,0,0,30,0,0,33,Private
8,2,7,1,4,1,0,0,40,0,0,20,Private
9,0,0,2,0,1,0,0,40,0,0,26,Private
14,0,5,2,0,1,0,0,40,0,1,37,Local-gov
6,2,2,1,0,1,0,0,15,0,0,18,Private
5,2,6,1,0,0,0,0,15,0,0,17,Private
8,0,8,0,0,0,0,0,40,0,1,52,Private
8,0,7,2,0,1,0,0,40,0,1,39,Private
9,0,5,2,0,1,0,0,60,0,0,40,Private
14,0,4,0,0,0,99999,0,50,0,1,41,Self-emp-not-inc
7,0,6,2,0,1,0,0,40,0,0,60,Private
9,1,4,3,0,0,0,0,40,24,0,31,Private
13,2,4,3,0,1,0,0,40,3,0,23,Private
9,2,3,1,0,0,0,0,20,0,0,21,Private
13,2,5,3,0,1,0,0,40,0,1,32,Private
8,1,8,3,0,0,0,0,40,0,0,58,Private
9,2,12,1,0,1,0,0,40,0,0,21,Private
8,2,7,1,0,1,0,0,40,20,0,19,Private
14,0,5,2,0,1,7688,0,50,0,1,48,Local-gov
8,0,8,0,0,0,0,0,36,0,1,42,Private
9,2,6,4,0,1,0,0,40,0,0,23,Private
8,0,8,2,0,1,0,0,50,0,0,56,Private
8,0,3,2,0,1,0,0,48,0,0,38,Self-emp-not-inc
8,1,7,3,0,1,0,0,40,0,0,41,Private
8,0,7,2,0,1,0,0,48,0,0,64,Private
9,2,2,3,0,0,0,0,75,0,0,19,Private
8,2,10,3,4,1,0,0,40,0,0,47,Private
11,1,8,3,0,0,0,0,40,0,0,25,Federal-gov
11,1,4,5,4,0,0,0,45,0,0,44,Self-emp-not-inc
8,1,8,3,0,0,0,0,45,0,0,50,Private
13,0,4,2,0,1,0,0,45,0,1,49,Federal-gov
9,2,8,1,0,0,0,0,35,0,0,31,Private
13,0,5,2,4,1,0,0,40,0,1,46,Local-gov
9,2,9,1,0,1,0,0,40,0,0,20,Self-emp-not-inc
8,1,4,5,0,0,0,0,40,0,0,26,Private
13,0,3,2,0,1,4508,0,35,0,0,34,Private
8,0,4,2,0,1,0,0,50,0,0,45,Self-emp-not-inc
12,2,2,3,4,0,0,0,48,0,0,28,Private
11,0,4,2,0,1,0,0,45,0,1,49,Self-emp-inc
8,2,3,1,0,0,0,0,35,0,0,45,Private
8,2,3,1,4,0,0,0,16,0,0,17,Private
8,1,8,5,0,0,0,0,35,0,0,36,Private
14,2,1,5,4,0,0,0,40,0,0,44,Private
13,2,4,3,0,0,0,0,35,0,0,30,Private
6,2,1,3,0,1,0,0,40,0,0,20,Private
10,0,4,2,1,1,0,0,40,7,0,54,Private
5,2,4,3,0,1,0,0,75,0,1,26,Self-emp-not-inc
13,0,3,2,0,1,0,0,50,0,0,45,Private
14,0,5,2,0,1,0,0,56,0,0,46,Local-gov
13,0,3,2,0,1,0,0,40,0,0,41,Local-gov
10,1,5,5,0,0,0,0,45,0,0,41,Private
3,2,1,3,4,1,0,0,50,0,0,54,Private
13,0,5,2,0,1,0,0,60,0,0,46,Local-gov
2,1,7,4,0,0,0,0,40,32,0,54,Private
8,2,7,1,0,1,0,0,40,0,0,45,Private
13,2,4,3,0,0,0,0,60,0,0,25,Private
14,1,5,5,0,0,0,0,40,0,1,47,Private
9,2,7,1,0,0,0,0,35,0,0,19,Private
13,0,5,2,0,1,0,0,40,0,0,24,Private
8,2,2,1,0,0,0,0,40,0,0,26,Private
13,2,4,3,0,1,0,0,30,0,0,26,Private
9,0,9,2,0,1,0,0,75,0,0,44,Self-emp-not-inc
13,1,5,4,0,0,0,0,50,0,1,50,Private
9,1,3,3,0,1,0,0,50,0,0,35,Private
14,3,8,5,4,0,0,0,40,0,0,48,Local-gov
9,2,7,3,0,1,0,0,40,0,0,23,Private
6,2,6,1,0,1,0,0,5,0,0,18,Private
9,2,2,1,0,1,0,0,20,0,0,21,Private
4,2,7,5,0,0,0,0,40,0,0,20,Private
11,2,3,1,0,1,0,0,30,0,0,24,Private
6,2,2,5,4,0,0,0,40,0,0,37,Private
9,0,1,2,0,1,0,0,40,22,1,54,Self-emp-not-inc
6,0,1,2,0,1,0,0,45,0,0,37,Private
9,1,5,3,0,0,4650,0,40,0,0,62,Private
8,1,4,5,0,0,0,0,20,0,0,35,Private
8,2,8,1,0,0,0,0,17,0,0,18,Private
8,1,1,1,0,1,0,0,40,21,0,29,Private
8,0,3,2,0,1,7298,0,40,8,1,42,Private
9,0,4,2,0,1,0,0,60,0,0,43,Self-emp-inc
8,3,8,5,4,0,0,0,40,0,0,49,Private
8,2,1,3,0,1,0,0,40,0,0,26,Local-gov
2,2,2,3,0,1,0,0,40,20,0,32,Private
14,0,5,2,0,1,0,0,40,0,1,33,Local-gov
8,1,1,3,0,1,0,0,45,0,0,33,Private
8,4,1,3,0,1,0,0,55,0,0,65,Private
14,0,4,2,0,1,0,0,50,0,1,43,Private
8,2,10,1,0,1,0,0,40,0,0,23,Private
8,3,3,3,0,1,0,0,36,0,0,55,Private
11,5,7,5,1,0,0,0,40,15,0,54,Private
12,1,0,3,0,0,0,0,40,0,0,46,Federal-gov
15,5,5,3,0,1,0,0,4,0,1,77,State-gov
8,2,2,3,0,0,0,0,32,0,0,29,Private
9,1,12,5,0,0,0,0,23,0,0,47,Private
6,1,3,5,0,0,0,0,35,0,0,51,Private
8,0,1,2,0,1,0,0,40,0,0,41,Private
12,2,1,3,0,1,0,0,40,0,0,35,State-gov
14,2,4,1,0,0,4787,0,60,0,1,24,Private
9,2,2,3,0,1,0,0,37,0,0,28,Private
13,0,3,2,0,1,0,0,40,0,0,32,Private
9,1,2,3,0,0,0,0,36,0,0,24,Private
8,4,11,5,4,0,0,0,20,0,0,65,Private
14,0,5,2,0,1,0,0,30,0,1,44,Self-emp-not-inc
13,2,5,3,0,1,0,0,52,0,0,31,Private
13,0,4,2,0,1,0,0,40,0,1,62,State-gov
13,2,4,3,0,1,0,0,40,0,0,28,Private
8,0,3,2,0,1,0,0,55,0,1,35,Private
8,2,0,3,0,1,0,0,40,0,0,25,Private
8,0,1,2,4,1,0,0,40,0,0,35,Private
13,2,3,1,4,0,0,0,40,0,0,24,Private
11,2,8,4,0,0,0,0,40,0,0,22,Private
6,2,3,1,0,0,0,0,18,0,0,18,Private
8,2,0,3,0,1,0,0,40,0,0,27,Private
9,2,2,1,0,0,0,0,40,0,0,27,Private
10,4,5,5,0,1,0,0,60,0,1,68,Private
9,0,3,2,0,1,0,0,25,0,0,23,Private
13,2,8,1,0,0,0,0,50,0,0,39,Private
13,0,8,2,0,1,0,0,40,0,1,26,Private
10,2,5,3,0,1,0,0,40,0,1,43,Local-gov
12,1,4,5,0,1,0,0,30,0,0,55,Self-emp-inc
8,0,10,2,0,1,2414,0,40,0,0,90,Private
13,0,12,2,0,1,0,0,45,0,1,43,Local-gov
13,0,3,2,0,1,0,0,55,0,0,35,Private
14,0,5,2,0,1,0,0,45,0,1,35,Local-gov
8,2,7,3,0,0,0,2001,40,20,0,25,Private
14,0,4,2,0,1,0,0,60,0,1,57,Local-gov
6,2,3,5,0,0,0,0,25,0,0,19,Private
8,2,8,3,0,1,0,0,40,0,0,23,Private
13,2,8,3,0,0,0,0,40,0,0,24,Private
11,2,2,1,0,0,0,0,40,0,0,22,Private
13,2,4,3,0,0,0,0,40,0,0,36,State-gov
8,0,1,2,0,1,0,2057,60,0,0,55,Self-emp-not-inc
9,2,2,1,0,1,0,0,30,0,0,21,Private
3,2,2,1,0,1,0,0,36,20,0,17,Private
13,0,4,2,0,1,0,0,53,0,1,34,Federal-gov
8,6,7,2,4,1,0,0,40,0,0,30,Private
9,0,10,2,4,1,7298,0,50,0,1,33,Private
13,0,4,2,0,1,0,1977,60,0,1,40,Private
9,2,9,3,0,0,0,0,40,0,0,39,Private
8,2,10,1,0,1,0,0,45,0,0,32,Private
9,4,3,3,0,0,0,0,22,0,0,65,Private
8,0,1,2,0,1,0,1740,60,0,0,42,Private
8,1,1,3,0,1,0,0,40,0,0,34,State-gov
13,2,5,1,0,1,0,0,40,0,0,23,Local-gov
12,0,5,2,0,1,0,0,40,4,0,42,Private
9,2,8,3,0,0,0,0,40,0,0,31,Private
8,2,1,5,0,1,0,0,50,0,0,21,Private
8,0,8,0,0,0,0,0,30,0,0,28,Private
9,0,5,0,0,0,0,0,40,0,1,27,Private
8,3,12,3,0,1,0,1980,35,0,0,37,Local-gov
8,0,2,2,0,1,0,0,31,0,0,45,Private
7,0,7,2,0,1,0,1628,40,0,0,52,Private
8,0,9,2,0,1,0,0,60,0,0,49,Self-emp-not-inc
8,2,2,3,4,0,2977,0,55,0,0,23,Private
8,2,7,1,0,1,4416,0,53,0,0,20,Private
14,1,4,3,0,1,0,0,50,0,0,44,Private
11,2,2,3,0,1,0,0,40,0,0,41,Private
9,2,3,3,0,1,0,0,55,0,0,23,Private
14,0,5,2,0,1,15024,0,40,0,1,33,Private
9,2,4,5,0,1,0,0,15,0,0,26,Self-emp-not-inc
6,2,2,3,4,1,0,0,40,0,0,43,Private
8,2,3,1,0,0,0,0,40,0,0,19,Private
14,0,4,2,0,1,0,0,40,0,0,33,Local-gov
13,0,4,2,0,1,0,0,45,0,0,34,Local-gov
13,1,4,3,0,0,0,0,40,0,0,45,Private
7,2,3,1,0,0,0,0,15,0,0,17,Private
6,0,1,2,0,1,0,0,40,0,0,52,Self-emp-not-inc
9,0,5,2,0,1,0,0,45,0,0,56,Private
8,2,4,1,0,1,0,0,41,0,0,36,Self-emp-inc
10,0,5,2,0,1,15024,0,55,0,1,40,Private
3,1,6,3,0,0,0,0,40,12,0,62,Private
8,0,1,2,0,1,0,0,40,0,0,37,Private
2,3,2,5,0,0,0,0,35,12,0,57,Self-emp-not-inc
6,2,2,1,0,1,0,0,20,0,0,18,Private
6,0,1,2,3,1,0,0,40,20,0,30,Private
9,1,4,5,0,0,0,0,45,0,0,42,Private
8,0,3,2,0,1,15024,0,45,0,1,61,Private
12,5,7,3,4,1,0,0,40,0,0,35,Private
13,0,12,2,0,1,7688,0,50,0,1,45,Federal-gov
13,2,5,3,0,1,0,0,50,0,1,31,Private
13,2,4,3,0,0,0,0,60,0,1,40,Private
8,0,8,0,0,0,0,0,40,0,1,58,Private
13,0,8,0,0,0,0,0,40,0,1,42,Private
8,0,9,2,0,1,0,0,45,0,0,58,Private
9,0,1,2,0,1,0,0,60,0,0,36,Self-emp-not-inc
8,0,6,2,0,1,0,0,40,0,0,26,Private
8,2,1,3,0,1,0,0,40,0,0,56,Private
13,0,1,2,0,1,0,0,45,0,1,43,Private
11,1,5,5,4,0,0,0,40,0,0,35,Federal-gov
8,0,5,2,4,1,0,0,60,0,1,51,State-gov
8,0,3,2,0,1,0,0,70,0,0,54,Self-emp-not-inc
9,1,3,3,0,0,0,0,40,0,0,21,Private
8,2,1,1,0,1,0,0,40,0,0,27,Private
8,0,1,2,0,1,0,0,45,0,0,26,Private
11,0,5,2,0,1,0,0,30,0,0,43,Private
8,0,12,2,0,1,5013,0,50,0,0,46,Local-gov
8,0,1,2,0,1,0,0,20,0,0,64,Self-emp-not-inc
13,0,4,2,0,1,0,0,50,0,1,37,Private
11,2,0,1,0,1,0,0,45,0,0,31,Private
14,0,3,2,0,1,0,1977,50,0,1,57,Self-emp-inc
6,2,3,1,0,0,0,0,25,0,0,18,Private
8,0,10,2,0,1,0,0,40,0,0,22,Private
14,0,5,2,0,1,15024,0,45,0,1,47,Private
2,0,1,2,0,1,0,0,40,0,0,40,Private
13,0,5,2,0,1,0,0,50,0,1,46,Private
9,1,2,5,0,0,0,0,50,0,0,52,Private
10,0,5,2,0,1,15024,0,50,0,1,47,Private
10,0,5,2,0,1,15024,0,60,0,1,39,Private
9,0,1,2,0,1,7298,0,40,0,1,53,Private
8,3,1,5,0,1,0,0,40,0,1,47,Private
5,0,10,2,0,1,0,0,50,0,0,64,Self-emp-inc
8,1,2,3,0,0,0,0,48,16,0,47,Self-emp-not-inc
9,0,3,2,0,1,0,0,40,0,1,30,Self-emp-not-inc
13,0,3,2,0,1,0,0,55,0,1,46,Private
14,2,7,3,0,1,0,0,40,0,0,48,Private
4,2,7,5,0,1,0,0,40,20,0,31,Private
8,0,4,2,0,1,0,0,40,0,0,36,Local-gov
15,5,5,3,3,1,0,0,60,2,1,35,Private
5,3,2,5,0,0,0,0,40,0,0,31,Private
9,1,8,5,0,0,0,0,38,0,0,37,Private
11,1,3,5,0,1,0,0,40,0,0,52,Self-emp-not-inc
9,1,8,3,0,0,0,0,43,0,0,49,Private
14,0,10,2,0,1,0,0,15,0,0,68,Self-emp-not-inc
9,2,2,1,0,1,0,0,40,0,0,26,Private
8,2,8,1,0,0,0,0,40,0,0,25,Private
12,0,1,2,0,1,0,0,40,0,0,40,Private
13,2,4,3,0,1,0,0,40,0,0,47,Private
9,2,1,1,0,1,0,0,40,0,0,21,Private
9,0,4,2,0,1,0,0,40,0,1,36,Self-emp-inc
8,2,6,1,0,1,0,0,40,0,0,21,Private
8,2,1,1,0,1,0,0,40,0,0,29,Private
8,0,4,2,0,1,0,0,70,0,0,32,Private
6,5,1,3,4,1,0,0,40,0,0,47,Local-gov
8,2,12,3,0,1,0,0,40,0,0,30,Private
9,2,2,1,0,1,0,0,30,0,0,20,Private
8,0,1,2,0,1,0,1485,40,0,1,50,State-gov
8,0,10,2,0,1,0,0,40,0,1,57,Private
8,2,9,3,0,1,0,0,53,0,0,23,Private
8,2,3,1,1,0,0,0,20,0,0,18,Private
2,3,1,3,4,1,0,0,40,0,0,57,Private
5,2,2,5,0,0,0,0,40,0,0,37,Private
13,0,4,2,0,1,0,1672,40,0,0,33,Private
13,0,5,2,0,1,7298,0,40,0,1,36,Private
8,2,1,1,0,1,0,0,30,0,0,18,Private
8,2,10,3,0,1,0,0,40,0,0,38,Private
14,2,5,3,0,1,0,0,50,0,0,27,Private
15,0,5,2,0,1,15024,0,40,0,1,50,State-gov
8,0,5,0,0,0,0,0,20,0,0,64,Local-gov
5,3,3,3,0,1,0,0,40,0,0,36,Private
14,0,5,2,0,1,7688,0,40,0,1,44,Local-gov
9,2,3,1,0,0,0,0,22,0,0,19,Private
9,0,2,2,0,1,0,0,24,0,0,63,Private
8,0,3,2,0,1,7688,0,60,0,1,43,Private
9,2,0,5,0,0,0,0,40,0,0,28,Private
8,2,1,3,0,1,0,0,43,0,0,36,Private
8,2,8,1,0,0,2174,0,40,0,0,25,Private
8,0,1,2,0,1,0,0,40,0,0,40,Self-emp-not-inc
8,5,8,4,1,1,0,0,60,7,0,36,Private
14,0,4,2,0,1,99999,0,50,0,1,46,Private
6,0,1,2,0,1,0,0,45,0,0,26,Private
9,2,2,1,4,1,0,0,20,0,0,22,State-gov
13,2,8,1,0,0,0,0,40,0,0,37,Private
9,2,2,3,0,1,0,0,40,0,0,43,Private
11,2,12,1,0,1,0,0,40,0,0,27,Local-gov
14,0,4,2,0,1,99999,0,52,0,1,40,Private
8,0,10,2,0,1,0,0,40,0,1,42,Private
8,3,3,5,0,0,0,0,40,0,0,57,Private
8,2,1,1,0,1,0,0,55,0,0,50,Private
12,0,10,2,0,1,2885,0,40,0,0,26,Private
9,0,3,2,1,1,0,0,60,0,0,41,Private
6,0,9,2,0,1,0,0,40,0,0,27,Private
14,4,7,4,1,0,0,0,40,11,0,45,Private
13,0,4,2,0,1,0,1902,45,0,1,33,Private
8,0,7,2,0,1,0,0,40,0,0,25,Private
14,5,4,3,1,1,0,0,35,7,1,40,Private
3,4,2,5,4,0,0,0,40,0,0,72,State-gov
11,0,2,0,0,0,0,0,15,0,1,33,Private
13,0,3,2,0,1,0,0,40,0,1,54,Self-emp-inc
11,0,4,0,0,0,0,0,55,0,1,33,Private
9,2,5,3,0,1,0,0,40,0,0,22,Private
9,1,0,5,0,0,0,0,32,0,0,35,Private
9,2,0,1,0,1,0,0,40,0,0,20,State-gov
13,0,5,2,0,1,0,0,40,0,1,39,Local-gov
6,2,8,5,4,0,0,0,40,0,0,23,Federal-gov
11,2,8,1,0,0,0,0,15,0,0,20,Private
14,0,5,2,0,1,0,0,50,0,1,38,Private
14,2,3,4,0,0,0,0,21,0,0,22,Private
5,2,3,1,0,0,0,0,24,0,0,17,Private
13,0,4,2,0,1,0,0,40,0,1,37,Private
9,0,9,2,0,1,0,0,60,0,1,50,Self-emp-not-inc
3,0,9,2,0,1,0,0,80,0,0,64,Self-emp-not-inc
