@relation adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4

@attribute Age numeric
@attribute Workclass {0,1,2,3,4,5,6,7}
@attribute Education {13,9,6,8,10,11,12,4,3,7,14,1,5,15,2,0}
@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {<=50K,>50K}

@data
57,5,9,0,8,0,0,0,0,0,40,0,>50K
22,0,8,2,2,4,4,0,0,0,15,0,<=50K
18,0,6,2,2,1,0,0,0,1719,20,0,<=50K
33,0,8,0,12,2,0,1,0,0,32,0,<=50K
42,4,9,0,8,2,0,1,0,0,40,0,<=50K
33,0,8,0,1,2,0,1,0,0,40,0,<=50K
32,0,12,2,5,3,0,0,0,0,38,0,<=50K
29,0,8,3,2,3,0,0,0,0,25,0,<=50K
23,5,9,2,12,3,3,0,99999,0,40,0,>50K
24,0,9,0,4,2,0,1,0,0,50,0,<=50K
52,0,14,0,1,2,0,1,0,0,45,0,>50K
52,0,9,3,3,4,0,0,0,0,55,0,<=50K
25,0,13,2,5,3,0,1,0,0,43,38,<=50K
20,0,6,2,2,3,0,1,0,0,40,0,<=50K
32,0,8,0,3,2,0,1,0,0,40,0,<=50K
47,4,14,2,0,3,0,1,0,0,40,0,<=50K
32,1,13,1,5,3,0,0,0,1340,45,0,<=50K
29,2,13,2,3,3,0,1,0,0,40,0,>50K
50,4,14,0,5,2,0,1,0,0,36,0,>50K
43,0,8,4,10,5,4,1,0,0,40,0,<=50K
17,4,6,2,5,1,0,0,0,0,7,0,<=50K
27,0,13,2,8,3,4,0,0,0,40,0,<=50K
17,0,6,2,2,1,0,1,0,0,40,0,<=50K
56,5,8,1,8,3,0,0,0,0,40,0,<=50K
38,0,8,0,1,2,0,1,0,0,44,0,<=50K
47,5,13,0,5,2,0,1,0,0,35,0,>50K
22,0,13,0,3,2,0,1,0,0,40,0,<=50K
57,0,9,0,1,2,0,1,0,0,40,0,>50K
45,4,13,0,4,2,4,1,7688,0,65,0,>50K
24,0,8,2,6,3,4,0,0,0,50,0,<=50K
38,0,13,0,8,2,0,1,0,0,45,0,>50K
32,0,8,2,1,1,0,1,0,0,40,0,<=50K
48,5,13,0,4,2,0,1,0,0,38,0,>50K
49,0,13,0,3,2,0,1,0,0,60,0,>50K
43,1,13,1,5,5,0,1,0,0,50,0,<=50K
54,4,8,0,2,2,0,1,0,0,40,0,<=50K
46,0,12,0,1,2,4,1,0,0,40,0,>50K
53,0,15,0,5,2,0,1,0,0,20,0,<=50K
47,0,13,5,8,3,0,0,0,0,40,0,<=50K
36,3,14,1,0,3,0,0,0,0,40,0,>50K
51,0,5,0,1,2,0,1,0,0,50,0,<=50K
54,0,8,0,1,2,0,1,0,0,40,0,<=50K
50,1,3,0,1,2,0,1,0,0,36,0,<=50K
42,0,9,2,3,3,0,1,0,0,80,0,>50K
48,0,9,4,8,3,0,0,0,0,50,0,<=50K
23,0,11,2,1,1,0,1,0,0,20,13,<=50K
45,1,13,0,4,2,0,1,0,0,50,0,<=50K
34,0,8,3,10,1,0,1,0,0,25,29,<=50K
49,0,11,0,8,1,0,0,0,0,38,0,<=50K
20,0,8,2,2,1,4,1,0,0,35,0,<=50K
56,1,8,0,4,2,2,1,0,0,30,0,>50K
50,4,14,2,5,3,0,0,0,0,50,0,>50K
55,0,2,0,7,2,0,1,0,0,40,0,<=50K
28,0,12,2,4,3,0,1,0,0,60,0,>50K
23,0,9,2,9,1,0,1,0,0,35,0,<=50K
31,5,9,0,12,2,0,1,0,0,50,0,<=50K
48,0,8,0,5,2,0,1,0,0,40,0,>50K
20,0,9,2,8,1,0,1,0,0,25,0,<=50K
40,0,11,0,4,2,0,1,0,0,40,0,>50K
30,0,8,0,1,2,0,1,0,0,40,0,<=50K
56,1,3,2,2,5,4,0,0,0,58,0,<=50K
61,0,6,4,7,3,0,0,0,0,40,0,<=50K
45,0,8,0,10,2,0,1,0,0,42,0,<=50K
23,0,4,0,1,2,3,1,0,0,55,0,<=50K
37,0,12,0,8,2,0,1,0,0,40,0,<=50K
41,0,9,0,8,2,0,1,3103,0,40,0,>50K
37,0,9,0,1,2,0,1,0,0,40,0,<=50K
28,0,9,2,4,5,0,0,0,0,38,0,<=50K
46,0,8,1,4,5,0,0,0,0,55,0,<=50K
36,2,9,5,8,5,0,0,0,0,25,0,<=50K
61,4,13,2,5,3,0,0,0,0,63,0,>50K
64,0,8,0,8,2,0,1,0,0,39,0,<=50K
34,4,12,0,2,2,0,1,0,0,40,0,>50K
37,4,9,0,4,2,0,1,0,0,40,0,>50K
29,0,8,2,1,3,0,1,2597,0,40,0,<=50K
31,0,13,0,5,2,0,1,0,0,40,0,>50K
24,0,13,2,4,4,0,0,0,0,60,0,>50K
43,0,9,1,4,3,0,0,0,0,46,0,<=50K
42,3,9,0,8,2,0,1,0,0,40,0,<=50K
25,5,9,2,2,3,0,1,0,0,40,0,<=50K
55,5,9,0,1,2,0,1,0,0,43,0,>50K
22,0,8,0,2,2,1,1,0,0,35,19,<=50K
24,0,6,2,5,1,0,1,0,0,40,0,>50K
46,0,8,0,2,0,0,0,0,0,40,0,<=50K
32,0,12,1,3,5,0,0,0,1380,40,0,<=50K
37,3,8,1,4,3,0,1,0,0,40,0,>50K
29,0,13,0,3,2,0,1,0,0,55,0,>50K
36,1,8,0,1,2,0,1,0,0,30,0,<=50K
34,0,14,1,4,3,0,1,27828,0,60,0,>50K
36,0,8,2,2,3,0,1,0,0,30,0,<=50K
56,0,8,2,8,1,0,0,0,0,35,0,<=50K
52,3,8,2,8,3,0,1,0,0,48,0,>50K
50,1,8,0,3,2,0,1,0,0,50,0,<=50K
21,0,6,2,6,1,0,1,0,0,45,0,<=50K
61,5,8,4,8,3,0,0,0,0,40,0,<=50K
46,0,8,2,7,3,4,0,0,0,15,0,<=50K
40,0,8,2,6,1,0,1,0,0,44,0,<=50K
18,0,9,2,8,3,0,0,0,0,40,0,<=50K
39,0,8,1,6,5,0,1,0,0,40,0,<=50K
23,1,6,2,6,3,0,1,0,0,40,0,<=50K
30,0,8,0,1,2,0,1,0,0,40,0,>50K
44,0,12,0,1,0,0,0,4386,0,40,0,>50K
20,0,8,2,2,3,0,1,0,0,45,0,<=50K
43,0,9,2,4,3,0,0,2174,0,40,0,<=50K
56,0,9,1,1,3,0,1,0,0,40,0,<=50K
28,0,9,1,3,3,0,0,0,0,40,0,<=50K
53,0,13,4,8,5,0,0,0,0,52,0,<=50K
66,0,9,2,5,3,0,0,0,0,15,0,<=50K
77,0,8,4,1,5,0,0,0,0,5,0,<=50K
41,2,9,0,9,2,0,1,0,0,60,0,>50K
72,0,8,4,2,5,0,0,0,0,28,0,<=50K
80,1,8,0,2,2,0,1,0,0,30,0,<=50K
48,2,9,0,4,2,0,1,0,0,55,0,>50K
18,0,6,2,6,1,0,0,0,0,12,0,<=50K
38,0,8,0,2,0,0,0,0,0,10,0,<=50K
39,0,14,0,5,2,0,1,0,0,45,0,<=50K
56,0,9,1,4,3,0,0,3325,0,45,0,<=50K
43,0,8,0,1,2,0,1,0,1902,40,0,>50K
41,0,12,0,1,2,0,1,0,0,45,0,>50K
31,0,9,1,2,3,0,1,0,0,50,0,<=50K
53,2,8,0,4,2,0,1,0,0,45,0,>50K
43,3,8,0,8,0,4,0,0,1848,40,0,>50K
27,0,10,2,5,4,0,0,0,0,40,0,<=50K
39,0,13,2,4,3,0,0,0,1974,40,0,<=50K
41,5,9,0,5,2,0,1,0,0,40,0,>50K
34,0,8,2,3,3,0,1,0,0,50,0,<=50K
25,0,13,2,4,3,0,0,0,0,40,0,<=50K
19,5,9,2,8,1,0,0,0,0,8,0,<=50K
20,0,8,2,7,1,0,0,0,0,40,0,<=50K
45,5,14,1,5,3,0,0,0,0,45,0,<=50K
32,0,9,2,2,3,4,1,0,0,35,0,<=50K
26,0,13,3,3,3,0,0,0,0,40,0,<=50K
33,0,12,0,1,2,0,1,0,0,50,0,>50K
18,1,6,2,8,1,0,0,0,0,20,0,<=50K
33,1,13,0,3,0,0,0,0,0,40,0,>50K
30,0,8,0,8,2,0,1,0,0,40,0,<=50K
40,0,5,3,10,5,0,0,0,0,70,0,<=50K
37,0,8,2,3,3,0,1,0,2339,40,36,<=50K
50,0,6,1,12,3,0,0,0,0,40,0,<=50K
50,0,13,0,5,2,0,1,0,0,40,0,>50K
29,0,10,0,5,2,0,1,7298,0,48,0,>50K
41,0,9,2,8,3,0,1,0,1617,35,0,<=50K
30,4,14,0,5,2,1,1,0,0,40,0,>50K
33,0,9,2,4,1,1,0,0,0,40,0,<=50K
46,5,9,0,4,2,0,1,0,0,40,0,>50K
22,0,8,2,2,3,0,0,0,0,40,0,<=50K
33,0,8,0,2,0,0,0,0,0,30,0,<=50K
20,0,8,2,7,1,4,1,0,0,40,0,<=50K
26,0,9,0,0,2,0,1,0,0,40,0,<=50K
37,4,14,0,5,2,0,1,0,0,40,0,>50K
18,0,6,2,2,1,0,1,0,0,15,0,<=50K
17,0,5,2,6,1,0,0,0,0,15,0,<=50K
52,0,8,0,8,0,0,0,0,0,40,0,>50K
39,0,8,0,7,2,0,1,0,0,40,0,>50K
40,0,9,0,5,2,0,1,0,0,60,0,<=50K
41,1,14,0,4,0,0,0,99999,0,50,0,>50K
60,0,7,0,6,2,0,1,0,0,40,0,<=50K
31,0,9,1,4,3,0,0,0,0,40,24,<=50K
23,0,13,2,4,3,0,1,0,0,40,3,<=50K
21,0,9,2,3,1,0,0,0,0,20,0,<=50K
32,0,13,2,5,3,0,1,0,0,40,0,>50K
58,0,8,1,8,3,0,0,0,0,40,0,<=50K
21,0,9,2,12,1,0,1,0,0,40,0,<=50K
19,0,8,2,7,1,0,1,0,0,40,20,<=50K
48,4,14,0,5,2,0,1,7688,0,50,0,>50K
42,0,8,0,8,0,0,0,0,0,36,0,>50K
23,0,9,2,6,4,0,1,0,0,40,0,<=50K
56,0,8,0,8,2,0,1,0,0,50,0,<=50K
38,1,8,0,3,2,0,1,0,0,48,0,<=50K
41,0,8,1,7,3,0,1,0,0,40,0,<=50K
64,0,8,0,7,2,0,1,0,0,48,0,<=50K
19,0,9,2,2,3,0,0,0,0,75,0,<=50K
47,0,8,2,10,3,4,1,0,0,40,0,<=50K
25,3,11,1,8,3,0,0,0,0,40,0,<=50K
44,1,11,1,4,5,4,0,0,0,45,0,<=50K
50,0,8,1,8,3,0,0,0,0,45,0,<=50K
49,3,13,0,4,2,0,1,0,0,45,0,>50K
31,0,9,2,8,1,0,0,0,0,35,0,<=50K
46,4,13,0,5,2,4,1,0,0,40,0,>50K
20,1,9,2,9,1,0,1,0,0,40,0,<=50K
26,0,8,1,4,5,0,0,0,0,40,0,<=50K
34,0,13,0,3,2,0,1,4508,0,35,0,<=50K
45,1,8,0,4,2,0,1,0,0,50,0,<=50K
28,0,12,2,2,3,4,0,0,0,48,0,<=50K
49,2,11,0,4,2,0,1,0,0,45,0,>50K
45,0,8,2,3,1,0,0,0,0,35,0,<=50K
17,0,8,2,3,1,4,0,0,0,16,0,<=50K
36,0,8,1,8,5,0,0,0,0,35,0,<=50K
44,0,14,2,1,5,4,0,0,0,40,0,<=50K
30,0,13,2,4,3,0,0,0,0,35,0,<=50K
20,0,6,2,1,3,0,1,0,0,40,0,<=50K
54,0,10,0,4,2,1,1,0,0,40,7,<=50K
26,1,5,2,4,3,0,1,0,0,75,0,>50K
45,0,13,0,3,2,0,1,0,0,50,0,<=50K
46,4,14,0,5,2,0,1,0,0,56,0,<=50K
41,4,13,0,3,2,0,1,0,0,40,0,<=50K
41,0,10,1,5,5,0,0,0,0,45,0,<=50K
54,0,3,2,1,3,4,1,0,0,50,0,<=50K
46,4,13,0,5,2,0,1,0,0,60,0,<=50K
54,0,2,1,7,4,0,0,0,0,40,32,<=50K
45,0,8,2,7,1,0,1,0,0,40,0,<=50K
25,0,13,2,4,3,0,0,0,0,60,0,<=50K
47,0,14,1,5,5,0,0,0,0,40,0,>50K
19,0,9,2,7,1,0,0,0,0,35,0,<=50K
24,0,13,0,5,2,0,1,0,0,40,0,<=50K
26,0,8,2,2,1,0,0,0,0,40,0,<=50K
26,0,13,2,4,3,0,1,0,0,30,0,<=50K
44,1,9,0,9,2,0,1,0,0,75,0,<=50K
50,0,13,1,5,4,0,0,0,0,50,0,>50K
35,0,9,1,3,3,0,1,0,0,50,0,<=50K
48,4,14,3,8,5,4,0,0,0,40,0,<=50K
23,0,9,2,7,3,0,1,0,0,40,0,<=50K
18,0,6,2,6,1,0,1,0,0,5,0,<=50K
21,0,9,2,2,1,0,1,0,0,20,0,<=50K
20,0,4,2,7,5,0,0,0,0,40,0,<=50K
24,0,11,2,3,1,0,1,0,0,30,0,<=50K
37,0,6,2,2,5,4,0,0,0,40,0,<=50K
54,1,9,0,1,2,0,1,0,0,40,22,>50K
37,0,6,0,1,2,0,1,0,0,45,0,<=50K
62,0,9,1,5,3,0,0,4650,0,40,0,<=50K
35,0,8,1,4,5,0,0,0,0,20,0,<=50K
18,0,8,2,8,1,0,0,0,0,17,0,<=50K
29,0,8,1,1,1,0,1,0,0,40,21,<=50K
42,0,8,0,3,2,0,1,7298,0,40,8,>50K
43,2,9,0,4,2,0,1,0,0,60,0,<=50K
49,0,8,3,8,5,4,0,0,0,40,0,<=50K
26,4,8,2,1,3,0,1,0,0,40,0,<=50K
32,0,2,2,2,3,0,1,0,0,40,20,<=50K
33,4,14,0,5,2,0,1,0,0,40,0,>50K
33,0,8,1,1,3,0,1,0,0,45,0,<=50K
65,0,8,4,1,3,0,1,0,0,55,0,<=50K
43,0,14,0,4,2,0,1,0,0,50,0,>50K
23,0,8,2,10,1,0,1,0,0,40,0,<=50K
55,0,8,3,3,3,0,1,0,0,36,0,<=50K
54,0,11,5,7,5,1,0,0,0,40,15,<=50K
46,3,12,1,0,3,0,0,0,0,40,0,<=50K
77,5,15,5,5,3,0,1,0,0,4,0,>50K
29,0,8,2,2,3,0,0,0,0,32,0,<=50K
47,0,9,1,12,5,0,0,0,0,23,0,<=50K
51,0,6,1,3,5,0,0,0,0,35,0,<=50K
41,0,8,0,1,2,0,1,0,0,40,0,<=50K
35,5,12,2,1,3,0,1,0,0,40,0,<=50K
24,0,14,2,4,1,0,0,4787,0,60,0,>50K
28,0,9,2,2,3,0,1,0,0,37,0,<=50K
32,0,13,0,3,2,0,1,0,0,40,0,<=50K
24,0,9,1,2,3,0,0,0,0,36,0,<=50K
65,0,8,4,11,5,4,0,0,0,20,0,<=50K
44,1,14,0,5,2,0,1,0,0,30,0,>50K
31,0,13,2,5,3,0,1,0,0,52,0,<=50K
62,5,13,0,4,2,0,1,0,0,40,0,>50K
28,0,13,2,4,3,0,1,0,0,40,0,<=50K
35,0,8,0,3,2,0,1,0,0,55,0,>50K
25,0,8,2,0,3,0,1,0,0,40,0,<=50K
35,0,8,0,1,2,4,1,0,0,40,0,<=50K
24,0,13,2,3,1,4,0,0,0,40,0,<=50K
22,0,11,2,8,4,0,0,0,0,40,0,<=50K
18,0,6,2,3,1,0,0,0,0,18,0,<=50K
27,0,8,2,0,3,0,1,0,0,40,0,<=50K
27,0,9,2,2,1,0,0,0,0,40,0,<=50K
68,0,10,4,5,5,0,1,0,0,60,0,>50K
23,0,9,0,3,2,0,1,0,0,25,0,<=50K
39,0,13,2,8,1,0,0,0,0,50,0,<=50K
26,0,13,0,8,2,0,1,0,0,40,0,>50K
43,4,10,2,5,3,0,1,0,0,40,0,>50K
55,2,12,1,4,5,0,1,0,0,30,0,<=50K
90,0,8,0,10,2,0,1,2414,0,40,0,<=50K
43,4,13,0,12,2,0,1,0,0,45,0,>50K
35,0,13,0,3,2,0,1,0,0,55,0,<=50K
35,4,14,0,5,2,0,1,0,0,45,0,>50K
25,0,8,2,7,3,0,0,0,2001,40,20,<=50K
57,4,14,0,4,2,0,1,0,0,60,0,>50K
19,0,6,2,3,5,0,0,0,0,25,0,<=50K
23,0,8,2,8,3,0,1,0,0,40,0,<=50K
24,0,13,2,8,3,0,0,0,0,40,0,<=50K
22,0,11,2,2,1,0,0,0,0,40,0,<=50K
36,5,13,2,4,3,0,0,0,0,40,0,<=50K
55,1,8,0,1,2,0,1,0,2057,60,0,<=50K
21,0,9,2,2,1,0,1,0,0,30,0,<=50K
17,0,3,2,2,1,0,1,0,0,36,20,<=50K
34,3,13,0,4,2,0,1,0,0,53,0,>50K
30,0,8,6,7,2,4,1,0,0,40,0,<=50K
33,0,9,0,10,2,4,1,7298,0,50,0,>50K
40,0,13,0,4,2,0,1,0,1977,60,0,>50K
39,0,9,2,9,3,0,0,0,0,40,0,<=50K
32,0,8,2,10,1,0,1,0,0,45,0,<=50K
65,0,9,4,3,3,0,0,0,0,22,0,<=50K
42,0,8,0,1,2,0,1,0,1740,60,0,<=50K
34,5,8,1,1,3,0,1,0,0,40,0,<=50K
23,4,13,2,5,1,0,1,0,0,40,0,<=50K
42,0,12,0,5,2,0,1,0,0,40,4,<=50K
31,0,9,2,8,3,0,0,0,0,40,0,<=50K
21,0,8,2,1,5,0,1,0,0,50,0,<=50K
28,0,8,0,8,0,0,0,0,0,30,0,<=50K
27,0,9,0,5,0,0,0,0,0,40,0,>50K
37,4,8,3,12,3,0,1,0,1980,35,0,<=50K
45,0,8,0,2,2,0,1,0,0,31,0,<=50K
52,0,7,0,7,2,0,1,0,1628,40,0,<=50K
49,1,8,0,9,2,0,1,0,0,60,0,<=50K
23,0,8,2,2,3,4,0,2977,0,55,0,<=50K
20,0,8,2,7,1,0,1,4416,0,53,0,<=50K
44,0,14,1,4,3,0,1,0,0,50,0,<=50K
41,0,11,2,2,3,0,1,0,0,40,0,<=50K
23,0,9,2,3,3,0,1,0,0,55,0,<=50K
33,0,14,0,5,2,0,1,15024,0,40,0,>50K
26,1,9,2,4,5,0,1,0,0,15,0,<=50K
43,0,6,2,2,3,4,1,0,0,40,0,<=50K
19,0,8,2,3,1,0,0,0,0,40,0,<=50K
33,4,14,0,4,2,0,1,0,0,40,0,<=50K
34,4,13,0,4,2,0,1,0,0,45,0,<=50K
45,0,13,1,4,3,0,0,0,0,40,0,<=50K
17,0,7,2,3,1,0,0,0,0,15,0,<=50K
52,1,6,0,1,2,0,1,0,0,40,0,<=50K
56,0,9,0,5,2,0,1,0,0,45,0,<=50K
36,2,8,2,4,1,0,1,0,0,41,0,<=50K
40,0,10,0,5,2,0,1,15024,0,55,0,>50K
62,0,3,1,6,3,0,0,0,0,40,12,<=50K
37,0,8,0,1,2,0,1,0,0,40,0,<=50K
57,1,2,3,2,5,0,0,0,0,35,12,<=50K
18,0,6,2,2,1,0,1,0,0,20,0,<=50K
30,0,6,0,1,2,3,1,0,0,40,20,<=50K
42,0,9,1,4,5,0,0,0,0,45,0,<=50K
61,0,8,0,3,2,0,1,15024,0,45,0,>50K
35,0,12,5,7,3,4,1,0,0,40,0,<=50K
45,3,13,0,12,2,0,1,7688,0,50,0,>50K
31,0,13,2,5,3,0,1,0,0,50,0,>50K
40,0,13,2,4,3,0,0,0,0,60,0,>50K
58,0,8,0,8,0,0,0,0,0,40,0,>50K
42,0,13,0,8,0,0,0,0,0,40,0,>50K
58,0,8,0,9,2,0,1,0,0,45,0,<=50K
36,1,9,0,1,2,0,1,0,0,60,0,<=50K
26,0,8,0,6,2,0,1,0,0,40,0,<=50K
56,0,8,2,1,3,0,1,0,0,40,0,<=50K
43,0,13,0,1,2,0,1,0,0,45,0,>50K
35,3,11,1,5,5,4,0,0,0,40,0,<=50K
51,5,8,0,5,2,4,1,0,0,60,0,>50K
54,1,8,0,3,2,0,1,0,0,70,0,<=50K
21,0,9,1,3,3,0,0,0,0,40,0,<=50K
27,0,8,2,1,1,0,1,0,0,40,0,<=50K
26,0,8,0,1,2,0,1,0,0,45,0,<=50K
43,0,11,0,5,2,0,1,0,0,30,0,<=50K
46,4,8,0,12,2,0,1,5013,0,50,0,<=50K
64,1,8,0,1,2,0,1,0,0,20,0,<=50K
37,0,13,0,4,2,0,1,0,0,50,0,>50K
31,0,11,2,0,1,0,1,0,0,45,0,<=50K
57,2,14,0,3,2,0,1,0,1977,50,0,>50K
18,0,6,2,3,1,0,0,0,0,25,0,<=50K
22,0,8,0,10,2,0,1,0,0,40,0,<=50K
47,0,14,0,5,2,0,1,15024,0,45,0,>50K
40,0,2,0,1,2,0,1,0,0,40,0,<=50K
46,0,13,0,5,2,0,1,0,0,50,0,>50K
52,0,9,1,2,5,0,0,0,0,50,0,<=50K
47,0,10,0,5,2,0,1,15024,0,50,0,>50K
39,0,10,0,5,2,0,1,15024,0,60,0,>50K
53,0,9,0,1,2,0,1,7298,0,40,0,>50K
47,0,8,3,1,5,0,1,0,0,40,0,>50K
64,2,5,0,10,2,0,1,0,0,50,0,<=50K
47,1,8,1,2,3,0,0,0,0,48,16,<=50K
30,1,9,0,3,2,0,1,0,0,40,0,>50K
46,0,13,0,3,2,0,1,0,0,55,0,>50K
48,0,14,2,7,3,0,1,0,0,40,0,<=50K
31,0,4,2,7,5,0,1,0,0,40,20,<=50K
36,4,8,0,4,2,0,1,0,0,40,0,<=50K
35,0,15,5,5,3,3,1,0,0,60,2,>50K
31,0,5,3,2,5,0,0,0,0,40,0,<=50K
37,0,9,1,8,5,0,0,0,0,38,0,<=50K
52,1,11,1,3,5,0,1,0,0,40,0,<=50K
49,0,9,1,8,3,0,0,0,0,43,0,<=50K
68,1,14,0,10,2,0,1,0,0,15,0,<=50K
26,0,9,2,2,1,0,1,0,0,40,0,<=50K
25,0,8,2,8,1,0,0,0,0,40,0,<=50K
40,0,12,0,1,2,0,1,0,0,40,0,<=50K
47,0,13,2,4,3,0,1,0,0,40,0,<=50K
21,0,9,2,1,1,0,1,0,0,40,0,<=50K
36,2,9,0,4,2,0,1,0,0,40,0,>50K
21,0,8,2,6,1,0,1,0,0,40,0,<=50K
29,0,8,2,1,1,0,1,0,0,40,0,<=50K
32,0,8,0,4,2,0,1,0,0,70,0,<=50K
47,4,6,5,1,3,4,1,0,0,40,0,<=50K
30,0,8,2,12,3,0,1,0,0,40,0,<=50K
20,0,9,2,2,1,0,1,0,0,30,0,<=50K
50,5,8,0,1,2,0,1,0,1485,40,0,>50K
57,0,8,0,10,2,0,1,0,0,40,0,>50K
23,0,8,2,9,3,0,1,0,0,53,0,<=50K
18,0,8,2,3,1,1,0,0,0,20,0,<=50K
57,0,2,3,1,3,4,1,0,0,40,0,<=50K
37,0,5,2,2,5,0,0,0,0,40,0,<=50K
33,0,13,0,4,2,0,1,0,1672,40,0,<=50K
36,0,13,0,5,2,0,1,7298,0,40,0,>50K
18,0,8,2,1,1,0,1,0,0,30,0,<=50K
38,0,8,2,10,3,0,1,0,0,40,0,<=50K
27,0,14,2,5,3,0,1,0,0,50,0,<=50K
50,5,15,0,5,2,0,1,15024,0,40,0,>50K
64,4,8,0,5,0,0,0,0,0,20,0,<=50K
36,0,5,3,3,3,0,1,0,0,40,0,<=50K
44,4,14,0,5,2,0,1,7688,0,40,0,>50K
19,0,9,2,3,1,0,0,0,0,22,0,<=50K
63,0,9,0,2,2,0,1,0,0,24,0,<=50K
43,0,8,0,3,2,0,1,7688,0,60,0,>50K
28,0,9,2,0,5,0,0,0,0,40,0,<=50K
36,0,8,2,1,3,0,1,0,0,43,0,<=50K
25,0,8,2,8,1,0,0,2174,0,40,0,<=50K
40,1,8,0,1,2,0,1,0,0,40,0,<=50K
36,0,8,5,8,4,1,1,0,0,60,7,<=50K
46,0,14,0,4,2,0,1,99999,0,50,0,>50K
26,0,6,0,1,2,0,1,0,0,45,0,<=50K
22,5,9,2,2,1,4,1,0,0,20,0,<=50K
37,0,13,2,8,1,0,0,0,0,40,0,<=50K
43,0,9,2,2,3,0,1,0,0,40,0,<=50K
27,4,11,2,12,1,0,1,0,0,40,0,<=50K
40,0,14,0,4,2,0,1,99999,0,52,0,>50K
42,0,8,0,10,2,0,1,0,0,40,0,>50K
57,0,8,3,3,5,0,0,0,0,40,0,<=50K
50,0,8,2,1,1,0,1,0,0,55,0,<=50K
26,0,12,0,10,2,0,1,2885,0,40,0,<=50K
41,0,9,0,3,2,1,1,0,0,60,0,<=50K
27,0,6,0,9,2,0,1,0,0,40,0,<=50K
45,0,14,4,7,4,1,0,0,0,40,11,<=50K
33,0,13,0,4,2,0,1,0,1902,45,0,>50K
25,0,8,0,7,2,0,1,0,0,40,0,<=50K
40,0,14,5,4,3,1,1,0,0,35,7,>50K
72,5,3,4,2,5,4,0,0,0,40,0,<=50K
33,0,11,0,2,0,0,0,0,0,15,0,>50K
54,2,13,0,3,2,0,1,0,0,40,0,>50K
33,0,11,0,4,0,0,0,0,0,55,0,>50K
22,0,9,2,5,3,0,1,0,0,40,0,<=50K
35,0,9,1,0,5,0,0,0,0,32,0,<=50K
20,5,9,2,0,1,0,1,0,0,40,0,<=50K
39,4,13,0,5,2,0,1,0,0,40,0,>50K
23,3,6,2,8,5,4,0,0,0,40,0,<=50K
20,0,11,2,8,1,0,0,0,0,15,0,<=50K
38,0,14,0,5,2,0,1,0,0,50,0,>50K
22,0,14,2,3,4,0,0,0,0,21,0,<=50K
17,0,5,2,3,1,0,0,0,0,24,0,<=50K
37,0,13,0,4,2,0,1,0,0,40,0,>50K
50,1,9,0,9,2,0,1,0,0,60,0,>50K
64,1,3,0,9,2,0,1,0,0,80,0,<=50K
53,1,13,0,1,2,1,1,0,0,35,19,<=50K
28,0,9,0,3,0,0,0,0,0,40,0,>50K
41,0,8,1,4,3,0,0,0,0,40,0,<=50K
90,0,9,2,8,1,0,0,0,1944,12,0,<=50K
50,0,8,1,10,3,0,1,0,0,50,0,<=50K
39,0,3,3,2,4,0,1,0,0,40,36,<=50K
59,3,8,0,8,2,0,1,0,0,45,0,>50K
31,0,13,2,5,1,0,0,0,0,40,0,<=50K
29,0,8,0,1,2,0,1,0,0,50,0,<=50K
55,1,8,0,1,2,0,1,0,0,55,0,<=50K
21,0,9,2,5,1,4,0,0,0,40,0,<=50K
48,1,13,1,3,3,0,1,0,0,60,0,<=50K
21,0,8,2,2,1,1,1,0,0,40,15,<=50K
44,0,9,0,1,2,0,1,5178,0,40,0,>50K
27,0,13,2,0,1,0,0,0,0,40,20,<=50K
39,0,8,0,3,2,0,1,7298,0,50,0,>50K
20,0,8,2,2,1,0,0,0,1721,20,0,<=50K
60,0,8,1,1,3,0,0,0,0,40,0,<=50K
18,0,9,2,2,1,0,0,0,0,32,0,<=50K
28,0,13,2,8,3,0,0,0,0,40,0,<=50K
24,0,9,0,1,2,0,1,0,0,45,0,<=50K
66,1,13,0,3,2,0,1,0,0,40,0,>50K
27,0,13,0,5,0,0,0,0,0,90,0,>50K
44,0,8,2,10,3,0,1,0,0,50,0,<=50K
37,5,8,1,2,3,0,0,0,0,16,0,<=50K
22,0,3,2,1,1,0,1,0,0,35,0,<=50K
26,0,12,2,8,1,0,1,4416,0,28,0,<=50K
46,5,14,0,4,2,0,1,0,0,45,0,>50K
45,3,13,2,8,3,0,1,0,0,45,0,<=50K
71,1,8,0,3,2,0,1,0,2392,52,0,>50K
23,0,12,0,1,2,4,1,0,0,40,0,<=50K
28,0,9,2,2,3,4,1,0,0,14,0,<=50K
